id,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
90115,37,54000,RENT,15,MEDICAL,C,5400,13.99,1,0.1,Y,17
90116,36,14400,RENT,0,EDUCATION,E,5500,17.56,1,0.38,N,11
90117,37,40680,MORTGAGE,6,DEBTCONSOLIDATION,D,8000,15.21,1,0.2,N,13
90118,41,21000,RENT,1,MEDICAL,A,5500,5.79,0,0.26,N,14
90119,37,46996,MORTGAGE,2,EDUCATION,C,13750,13.98,0,0.29,N,13
90120,37,27000,RENT,4,MEDICAL,B,5500,,0,0.2,N,12
90121,41,47000,MORTGAGE,19,DEBTCONSOLIDATION,A,7200,7.51,0,0.15,N,16
90122,37,28800,RENT,0,EDUCATION,A,5500,6.03,0,0.19,N,15
90123,36,30000,RENT,0,EDUCATION,A,5500,8.9,0,0.18,N,11
90124,47,47000,MORTGAGE,9,PERSONAL,A,7500,6.62,0,0.16,N,12
90125,40,30000,RENT,4,MEDICAL,D,5500,14.74,0,0.18,N,12
90126,36,30996,RENT,2,PERSONAL,C,5500,12.53,0,0.18,Y,15
90127,38,47000,MORTGAGE,5,DEBTCONSOLIDATION,A,11000,8.9,0,0.23,N,16
90128,36,34000,RENT,5,MEDICAL,C,5500,12.29,0,0.16,N,17
90129,43,48000,RENT,1,MEDICAL,C,5500,12.61,0,0.11,N,17
90130,39,50000,RENT,5,PERSONAL,A,5500,6.54,0,0.11,N,13
90131,41,47000,MORTGAGE,5,EDUCATION,B,7500,11.12,0,0.16,N,13
90132,36,50000,RENT,2,DEBTCONSOLIDATION,A,5500,8.32,0,0.11,N,16
90133,46,47000,MORTGAGE,5,PERSONAL,A,6000,7.14,0,0.13,N,15
90134,43,47000,OWN,2,VENTURE,A,10000,7.88,0,0.21,N,16
90135,37,47000,MORTGAGE,4,PERSONAL,A,7000,,0,0.15,N,11
90136,36,47000,MORTGAGE,0,EDUCATION,A,5500,7.14,0,0.12,N,16
90137,41,47000,OWN,2,PERSONAL,A,14000,7.88,0,0.3,N,12
90138,37,54000,RENT,2,VENTURE,C,5500,13.23,1,0.1,Y,12
90139,46,60070,RENT,2,PERSONAL,C,5500,14.22,0,0.09,Y,17
90140,44,63000,RENT,4,MEDICAL,A,5500,7.51,0,0.09,N,13
90141,37,79600,RENT,5,EDUCATION,A,5500,7.88,0,0.07,N,11
90142,38,170000,RENT,0,VENTURE,A,5500,,0,0.03,N,13
90143,39,47471,MORTGAGE,5,DEBTCONSOLIDATION,A,5000,7.51,0,0.11,N,14
90144,36,47500,MORTGAGE,8,DEBTCONSOLIDATION,A,2700,5.79,0,0.06,N,14
90145,38,30000,RENT,0,EDUCATION,B,5600,9.99,1,0.19,N,15
90146,38,35000,RENT,0,PERSONAL,B,5600,11.11,0,0.16,N,11
90147,40,38004,RENT,2,MEDICAL,B,5600,11.58,0,0.15,N,17
90148,46,47844,OWN,16,VENTURE,A,27175,8.49,0,0.57,N,13
90149,37,48000,MORTGAGE,4,HOMEIMPROVEMENT,A,7000,7.9,0,0.15,N,15
90150,42,52800,RENT,3,EDUCATION,B,5600,10.99,0,0.11,N,14
90151,38,48000,MORTGAGE,9,HOMEIMPROVEMENT,B,7800,10.65,0,0.16,N,12
90152,37,48000,OWN,8,PERSONAL,A,2500,6.03,0,0.05,N,11
90153,36,48000,MORTGAGE,6,VENTURE,A,1500,8.9,0,0.03,N,16
90154,38,48000,MORTGAGE,3,HOMEIMPROVEMENT,B,5000,10.65,0,0.1,N,16
90155,45,73000,RENT,0,EDUCATION,C,5600,15.27,1,0.08,N,11
90156,43,48000,MORTGAGE,2,VENTURE,A,10400,5.99,0,0.22,N,17
90157,41,137004,RENT,0,VENTURE,A,5600,8.59,0,0.04,N,11
90158,36,39996,RENT,1,MEDICAL,A,5700,7.29,0,0.14,N,13
90159,38,34000,RENT,4,MEDICAL,B,5750,,0,0.17,N,16
90160,44,48000,MORTGAGE,9,DEBTCONSOLIDATION,B,5000,9.99,0,0.1,N,15
90161,42,85000,RENT,3,VENTURE,C,5750,12.99,0,0.07,Y,15
90162,39,48000,MORTGAGE,,DEBTCONSOLIDATION,A,3000,5.42,0,0.06,N,11
90163,48,39000,RENT,7,MEDICAL,D,5800,14.54,1,0.15,N,15
90164,38,48000,MORTGAGE,1,PERSONAL,A,18000,8.49,0,0.38,N,11
90165,38,48000,MORTGAGE,6,PERSONAL,A,6200,7.29,0,0.13,N,14
90166,39,23500,RENT,14,PERSONAL,D,5850,15.2,0,0.25,N,12
90167,48,44000,RENT,6,MEDICAL,B,5850,9.99,0,0.13,N,13
90168,43,48000,MORTGAGE,7,VENTURE,A,4500,5.42,0,0.09,N,14
90169,44,119000,RENT,0,DEBTCONSOLIDATION,A,5900,6.17,0,0.05,N,14
90170,38,35427,RENT,3,PERSONAL,C,5950,11.72,0,0.17,Y,11
90171,42,48000,MORTGAGE,26,MEDICAL,A,6500,7.29,0,0.14,N,11
90172,37,42000,MORTGAGE,,DEBTCONSOLIDATION,A,3000,6.17,1,0.07,N,13
90173,38,18720,RENT,0,VENTURE,D,6000,15.99,1,0.32,N,12
90174,39,20400,RENT,3,MEDICAL,C,6000,15.27,0,0.29,Y,13
90175,40,48000,MORTGAGE,2,HOMEIMPROVEMENT,D,8000,15.95,0,0.17,N,11
90176,37,48000,MORTGAGE,3,HOMEIMPROVEMENT,A,3500,7.88,0,0.07,N,15
90177,42,48000,OWN,0,PERSONAL,C,3500,14.35,0,0.07,N,12
90178,38,48000,OWN,,VENTURE,A,7600,7.88,0,0.16,N,11
90179,37,24000,RENT,5,MEDICAL,B,6000,11.49,0,0.25,N,17
90180,47,48000,MORTGAGE,13,MEDICAL,B,16750,10.62,0,0.35,N,12
90181,38,25200,RENT,0,DEBTCONSOLIDATION,D,6000,14.59,1,0.24,N,12
90182,48,42000,MORTGAGE,3,DEBTCONSOLIDATION,C,14400,12.87,1,0.34,Y,17
90183,37,27052,RENT,2,VENTURE,B,6000,10.37,0,0.22,N,12
90184,44,48000,MORTGAGE,12,DEBTCONSOLIDATION,B,17500,12.18,0,0.36,N,15
90185,45,48000,MORTGAGE,8,HOMEIMPROVEMENT,A,8000,9.63,0,0.17,N,13
90186,36,28800,RENT,2,EDUCATION,C,6000,15.96,0,0.21,Y,12
90187,36,48000,MORTGAGE,17,VENTURE,A,10000,9.63,0,0.21,N,14
90188,48,30000,RENT,0,DEBTCONSOLIDATION,B,6000,12.42,1,0.2,N,12
90189,46,48000,MORTGAGE,0,PERSONAL,A,9600,,0,0.2,N,17
90190,39,30000,RENT,3,PERSONAL,B,6000,10.75,0,0.2,N,14
90191,41,30840,RENT,8,MEDICAL,B,6000,10.59,0,0.19,N,13
90192,39,48279,OWN,7,VENTURE,C,4800,13.98,0,0.1,N,13
90193,37,48500,MORTGAGE,4,PERSONAL,A,6000,7.88,0,0.12,N,12
90194,38,32000,RENT,0,DEBTCONSOLIDATION,B,6000,11.36,1,0.19,N,16
90195,43,33000,RENT,0,DEBTCONSOLIDATION,D,6000,15.62,1,0.18,N,14
90196,39,48840,MORTGAGE,5,PERSONAL,B,15000,9.88,0,0.31,N,15
90197,38,34000,RENT,19,MEDICAL,A,6000,7.9,0,0.18,N,11
90198,36,34000,RENT,2,PERSONAL,C,6000,13.57,0,0.18,N,16
90199,38,48996,MORTGAGE,6,EDUCATION,A,5000,7.29,0,0.1,N,12
90200,38,49000,MORTGAGE,10,DEBTCONSOLIDATION,B,7250,11.99,0,0.15,N,11
90201,36,49000,OWN,,PERSONAL,D,4200,16.02,0,0.09,Y,13
90202,39,36000,RENT,2,MEDICAL,A,6000,8.49,0,0.17,N,14
90203,50,36000,RENT,13,MEDICAL,B,6000,,0,0.17,N,11
90204,45,36000,RENT,2,EDUCATION,C,6000,,0,0.17,N,12
90205,44,49200,MORTGAGE,2,VENTURE,D,3600,16.29,0,0.07,Y,14
90206,38,36400,RENT,1,PERSONAL,C,6000,12.87,0,0.16,Y,17
90207,36,37008,RENT,8,VENTURE,C,6000,14.79,0,0.16,Y,14
90208,37,38000,RENT,4,PERSONAL,D,6000,15.33,0,0.16,Y,16
90209,44,49510,MORTGAGE,5,HOMEIMPROVEMENT,B,4000,10.62,0,0.08,N,14
90210,43,49578,MORTGAGE,11,PERSONAL,C,16000,13.49,0,0.32,Y,13
90211,36,38160,RENT,3,EDUCATION,C,6000,12.61,0,0.16,N,17
90212,40,32400,RENT,,HOMEIMPROVEMENT,A,6000,7.9,1,0.19,N,15
90213,42,33564,RENT,5,PERSONAL,D,6000,16.29,1,0.18,N,15
90214,38,49853,MORTGAGE,19,EDUCATION,D,12000,13.3,0,0.24,Y,11
90215,44,39684,RENT,4,PERSONAL,B,6000,,0,0.15,N,15
90216,36,49896,MORTGAGE,8,VENTURE,A,2800,,0,0.06,N,17
90217,36,49901,MORTGAGE,13,HOMEIMPROVEMENT,C,8400,13.61,0,0.17,Y,12
90218,39,40000,RENT,5,PERSONAL,D,6000,14.54,0,0.15,N,16
90219,36,50000,MORTGAGE,7,PERSONAL,A,5000,7.51,0,0.1,N,16
90220,38,41280,RENT,3,DEBTCONSOLIDATION,C,6000,13.61,0,0.15,Y,17
90221,44,43200,RENT,,MEDICAL,A,6000,5.42,0,0.14,N,11
90222,42,44000,RENT,0,DEBTCONSOLIDATION,A,6000,9.63,0,0.14,N,14
90223,39,44500,RENT,5,MEDICAL,A,6000,7.88,0,0.13,N,17
90224,37,45000,RENT,11,PERSONAL,B,6000,,0,0.13,N,16
90225,38,45000,RENT,6,EDUCATION,B,6000,11.71,0,0.13,N,12
90226,36,45000,RENT,14,DEBTCONSOLIDATION,B,6000,9.99,0,0.13,N,12
90227,37,45000,RENT,0,EDUCATION,C,6000,12.61,0,0.13,N,17
90228,36,50000,MORTGAGE,8,DEBTCONSOLIDATION,A,10000,6.03,0,0.2,N,13
90229,37,46000,RENT,4,EDUCATION,B,6000,11.49,0,0.13,N,13
90230,37,50000,MORTGAGE,15,VENTURE,A,8400,6.03,0,0.17,N,11
90231,37,50000,MORTGAGE,0,PERSONAL,A,3200,7.51,0,0.06,N,17
90232,39,46500,RENT,13,PERSONAL,A,6000,6.99,0,0.13,N,11
90233,38,48000,RENT,7,MEDICAL,B,6000,,0,0.13,N,17
90234,43,48000,RENT,1,PERSONAL,B,6000,11.14,0,0.13,N,13
90235,39,42000,RENT,2,PERSONAL,F,6000,17.58,1,0.14,N,12
90236,40,48000,RENT,1,VENTURE,B,6000,10.08,0,0.13,N,13
90237,44,50000,MORTGAGE,8,DEBTCONSOLIDATION,B,6000,11.99,0,0.12,N,17
90238,36,44000,RENT,2,HOMEIMPROVEMENT,E,6000,,1,0.14,N,12
90239,37,50000,MORTGAGE,4,EDUCATION,A,2325,6.99,0,0.05,N,17
90240,41,50000,RENT,0,PERSONAL,B,6000,8.88,0,0.12,N,17
90241,40,44000,RENT,0,PERSONAL,A,6000,,1,0.14,N,12
90242,37,44000,RENT,0,VENTURE,E,6000,17.04,1,0.14,Y,17
90243,41,50000,RENT,0,MEDICAL,B,6000,10.71,0,0.12,N,11
90244,38,50004,RENT,2,HOMEIMPROVEMENT,C,6000,13.79,0,0.12,Y,11
90245,43,50000,MORTGAGE,12,HOMEIMPROVEMENT,B,5000,10,0,0.1,N,16
90246,47,52000,RENT,3,PERSONAL,B,6000,10.99,0,0.12,N,16
90247,36,52000,RENT,0,EDUCATION,B,6000,9.99,0,0.12,N,12
90248,43,50000,MORTGAGE,2,DEBTCONSOLIDATION,B,5000,9.63,0,0.1,N,16
90249,38,50000,MORTGAGE,8,PERSONAL,B,10000,,0,0.2,N,15
90250,45,54981,RENT,2,MEDICAL,A,6000,,0,0.11,N,17
90251,39,55000,RENT,2,EDUCATION,C,6000,12.99,0,0.11,N,13
90252,47,50000,MORTGAGE,3,EDUCATION,C,4000,,0,0.08,Y,12
90253,48,49000,RENT,2,EDUCATION,D,6000,14.09,1,0.12,Y,11
90254,43,50000,OWN,3,MEDICAL,C,5000,13.35,0,0.1,Y,12
90255,43,50000,MORTGAGE,11,MEDICAL,A,11500,,0,0.23,N,12
90256,40,55182,RENT,0,VENTURE,A,6000,6.99,0,0.11,N,13
90257,44,44000,MORTGAGE,2,VENTURE,C,5000,12.23,1,0.11,Y,12
90258,37,50000,MORTGAGE,0,EDUCATION,A,20000,6.17,0,0.4,N,12
90259,43,57000,RENT,3,EDUCATION,B,6000,10.75,0,0.11,N,13
90260,42,57996,RENT,26,VENTURE,A,6000,8.59,0,0.1,N,12
90261,48,59000,RENT,2,EDUCATION,A,6000,5.99,0,0.1,N,12
90262,39,60000,RENT,2,DEBTCONSOLIDATION,C,6000,15.27,0,0.1,N,14
90263,38,60000,RENT,0,HOMEIMPROVEMENT,C,6000,13.57,0,0.1,Y,15
90264,42,50000,MORTGAGE,5,EDUCATION,B,7000,,0,0.14,N,12
90265,38,50000,MORTGAGE,4,VENTURE,B,10000,11.86,0,0.2,N,11
90266,37,50000,MORTGAGE,6,MEDICAL,B,16000,,0,0.32,N,12
90267,41,50000,MORTGAGE,24,DEBTCONSOLIDATION,A,5000,6.76,0,0.1,N,12
90268,36,31000,RENT,3,VENTURE,A,7100,8.9,0,0.23,N,12
90269,36,50000,MORTGAGE,2,MEDICAL,C,16000,13.48,0,0.32,N,15
90270,36,50000,MORTGAGE,13,PERSONAL,C,12250,12.73,0,0.24,N,12
90271,37,24000,RENT,4,MEDICAL,A,7000,6.92,0,0.29,N,14
90272,40,50000,MORTGAGE,5,HOMEIMPROVEMENT,D,6000,14.96,0,0.12,Y,16
90273,46,65000,RENT,1,EDUCATION,B,6000,12.69,0,0.09,N,13
90274,40,50000,MORTGAGE,1,EDUCATION,B,12000,,0,0.24,N,15
90275,49,50000,MORTGAGE,8,PERSONAL,C,15850,14.26,0,0.32,N,17
90276,38,50000,MORTGAGE,6,PERSONAL,D,3000,15.05,0,0.06,N,12
90277,48,66000,RENT,6,VENTURE,B,6000,11.89,0,0.09,N,11
90278,42,66500,RENT,8,VENTURE,B,6000,10.25,0,0.09,N,15
90279,44,50000,OWN,6,VENTURE,C,8500,,0,0.17,N,15
90280,38,50000,MORTGAGE,5,DEBTCONSOLIDATION,A,3000,,0,0.06,N,17
90281,36,50000,OWN,1,HOMEIMPROVEMENT,B,15200,12.21,0,0.3,N,15
90282,39,50000,MORTGAGE,1,EDUCATION,A,8000,7.68,0,0.16,N,14
90283,47,70000,RENT,3,HOMEIMPROVEMENT,A,6000,8.49,0,0.09,N,12
90284,44,70000,RENT,15,DEBTCONSOLIDATION,A,6000,5.79,0,0.09,N,16
90285,36,70000,RENT,4,VENTURE,A,6000,7.29,0,0.09,N,15
90286,39,70000,RENT,1,HOMEIMPROVEMENT,A,6000,8.94,0,0.09,N,12
90287,40,71599,RENT,0,EDUCATION,A,6000,9.63,0,0.08,N,17
90288,49,50000,MORTGAGE,4,DEBTCONSOLIDATION,A,10000,9.07,0,0.2,N,15
90289,43,72000,RENT,5,MEDICAL,B,6000,12.42,0,0.08,N,17
90290,50,56100,RENT,3,MEDICAL,D,6000,16.49,1,0.09,Y,14
90291,43,72600,RENT,2,PERSONAL,A,6000,,0,0.08,N,15
90292,36,44000,MORTGAGE,9,DEBTCONSOLIDATION,D,9400,13.3,1,0.21,N,15
90293,37,74568,RENT,0,VENTURE,C,6000,14.26,0,0.08,N,17
90294,36,44004,MORTGAGE,1,MEDICAL,B,1800,10,1,0.04,N,13
90295,39,60520,RENT,6,MEDICAL,D,6000,15.33,1,0.08,Y,15
90296,38,78000,RENT,2,MEDICAL,A,6000,6.99,0,0.08,N,15
90297,41,78000,RENT,3,HOMEIMPROVEMENT,B,6000,9.63,0,0.08,N,11
90298,37,79000,RENT,2,DEBTCONSOLIDATION,B,6000,10,0,0.08,N,16
90299,47,50004,MORTGAGE,22,VENTURE,A,8000,,0,0.16,N,15
90300,46,50004,MORTGAGE,5,PERSONAL,A,3000,8.59,0,0.06,N,13
90301,38,80000,RENT,17,PERSONAL,B,6000,11.83,0,0.07,N,12
90302,40,80000,RENT,0,MEDICAL,A,6000,8.94,0,0.07,N,11
90303,36,80000,RENT,7,HOMEIMPROVEMENT,C,6000,12.87,0,0.07,N,16
90304,48,50016,OTHER,1,MEDICAL,B,10400,11.58,0,0.21,N,11
90305,39,86000,RENT,19,HOMEIMPROVEMENT,D,6000,14.84,0,0.07,Y,13
90306,37,86000,RENT,0,PERSONAL,A,6000,7.14,0,0.07,N,17
90307,36,50400,MORTGAGE,7,HOMEIMPROVEMENT,A,12700,7.29,0,0.25,N,13
90308,46,105000,RENT,4,EDUCATION,A,6000,7.14,0,0.06,N,16
90309,42,110000,RENT,5,MEDICAL,A,6000,8.9,0,0.05,N,14
90310,42,160000,RENT,6,VENTURE,B,6000,10.65,0,0.04,N,17
90311,41,50780,MORTGAGE,14,PERSONAL,B,6000,10.99,0,0.12,N,17
90312,42,51000,OWN,6,VENTURE,B,18000,9.91,0,0.35,N,13
90313,42,51000,MORTGAGE,5,DEBTCONSOLIDATION,A,20000,8.49,0,0.39,N,14
90314,36,25000,RENT,2,PERSONAL,B,6200,9.91,1,0.25,N,14
90315,40,44000,RENT,9,MEDICAL,A,6200,5.42,0,0.14,N,17
90316,43,33500,RENT,4,PERSONAL,C,6225,14.79,0,0.19,N,17
90317,45,51000,MORTGAGE,2,MEDICAL,A,7000,7.88,0,0.14,N,12
90318,37,55000,RENT,3,HOMEIMPROVEMENT,E,7000,16.32,0,0.13,Y,13
90319,41,51000,MORTGAGE,10,HOMEIMPROVEMENT,A,14500,8.94,0,0.28,N,11
90320,36,51000,MORTGAGE,2,VENTURE,B,1000,11.83,0,0.02,N,12
90321,37,51000,MORTGAGE,3,DEBTCONSOLIDATION,C,12800,12.84,0,0.25,N,12
90322,44,57600,RENT,12,PERSONAL,A,7000,7.4,0,0.12,N,11
90323,48,57996,RENT,2,HOMEIMPROVEMENT,C,7000,13.61,0,0.12,Y,12
90324,36,51000,MORTGAGE,4,HOMEIMPROVEMENT,B,4775,11.14,0,0.09,N,14
90325,39,51000,OWN,12,EDUCATION,C,12000,11.34,0,0.24,N,17
90326,36,52000,RENT,2,DEBTCONSOLIDATION,C,7000,13.85,1,0.13,N,11
90327,45,54000,RENT,3,EDUCATION,C,7000,,1,0.13,N,16
90328,36,60000,RENT,3,HOMEIMPROVEMENT,A,7000,7.88,0,0.12,N,12
90329,42,55392,RENT,17,DEBTCONSOLIDATION,D,7000,15.95,1,0.13,Y,15
90330,50,51500,OWN,7,VENTURE,A,10875,7.49,0,0.21,N,14
90331,38,62000,RENT,5,EDUCATION,B,7000,10.62,0,0.11,N,14
90332,46,51600,MORTGAGE,16,PERSONAL,A,10000,7.51,0,0.19,N,17
90333,38,65000,RENT,2,VENTURE,A,7000,7.88,0,0.11,N,11
90334,36,51996,OWN,7,HOMEIMPROVEMENT,B,8500,11.49,0,0.16,N,16
90335,40,68000,RENT,12,HOMEIMPROVEMENT,A,7000,7.51,0,0.1,N,11
90336,39,73882,RENT,17,MEDICAL,B,7000,9.91,0,0.09,N,13
90337,36,51996,MORTGAGE,8,MEDICAL,B,7500,10.51,0,0.14,N,15
90338,37,52000,MORTGAGE,1,VENTURE,A,15000,,0,0.29,N,14
90339,36,75000,RENT,12,MEDICAL,A,7000,6.92,0,0.09,N,17
90340,36,46000,MORTGAGE,6,PERSONAL,C,5350,15.27,1,0.12,N,12
90341,36,52000,MORTGAGE,20,VENTURE,A,8325,,0,0.16,N,17
90342,38,52000,MORTGAGE,13,DEBTCONSOLIDATION,B,5000,10.99,0,0.1,N,15
90343,42,97600,RENT,0,EDUCATION,A,7000,8.9,0,0.07,N,13
90344,47,52000,MORTGAGE,4,MEDICAL,A,12000,7.29,0,0.23,N,16
90345,37,52000,MORTGAGE,3,DEBTCONSOLIDATION,B,6000,8.88,0,0.12,N,16
90346,43,175436,RENT,1,HOMEIMPROVEMENT,A,7000,5.99,0,0.04,N,12
90347,37,14400,RENT,2,PERSONAL,A,6950,7.66,1,0.48,N,13
90348,38,52000,OWN,3,PERSONAL,D,8000,15.21,0,0.15,N,13
90349,36,52000,MORTGAGE,8,DEBTCONSOLIDATION,B,2275,11.86,0,0.04,N,12
90350,40,52000,MORTGAGE,7,DEBTCONSOLIDATION,B,15250,11.86,0,0.29,N,12
90351,36,52000,MORTGAGE,2,HOMEIMPROVEMENT,A,8000,7.51,0,0.15,N,14
90352,37,21600,RENT,4,MEDICAL,A,6500,8.49,0,0.3,N,12
90353,38,52000,MORTGAGE,3,DEBTCONSOLIDATION,A,15250,7.88,0,0.29,N,15
90354,36,24000,RENT,3,MEDICAL,A,6500,7.29,0,0.27,N,13
90355,41,28800,RENT,2,MEDICAL,B,6500,12.69,0,0.23,N,15
90356,37,30000,RENT,6,MEDICAL,B,6500,10.37,0,0.22,N,11
90357,41,30600,RENT,0,DEBTCONSOLIDATION,B,6500,10.65,0,0.21,N,12
90358,47,31400,RENT,1,VENTURE,A,6500,9.32,0,0.21,N,16
90359,45,52000,MORTGAGE,11,EDUCATION,A,14000,,0,0.27,N,16
90360,44,52000,MORTGAGE,2,VENTURE,A,6000,8.59,0,0.12,N,11
90361,36,52000,OWN,8,VENTURE,A,3000,9.63,0,0.06,N,15
90362,41,52000,MORTGAGE,25,DEBTCONSOLIDATION,A,1500,8.32,0,0.03,N,14
90363,47,52000,OWN,2,VENTURE,B,5000,10.08,0,0.1,N,12
90364,39,42000,RENT,4,MEDICAL,C,6500,13.99,0,0.15,Y,14
90365,37,52188,MORTGAGE,14,HOMEIMPROVEMENT,A,10000,5.79,0,0.19,N,17
90366,40,52200,MORTGAGE,3,PERSONAL,D,4000,,0,0.08,N,15
90367,36,50000,RENT,5,EDUCATION,A,6500,,0,0.13,N,15
90368,42,52400,MORTGAGE,14,HOMEIMPROVEMENT,B,21000,10.38,0,0.4,N,13
90369,39,52000,RENT,5,PERSONAL,B,6500,,0,0.13,N,12
90370,39,53000,RENT,15,EDUCATION,A,6500,7.29,0,0.12,N,17
90371,38,55000,RENT,0,EDUCATION,C,6500,11.03,0,0.12,Y,12
90372,40,60000,RENT,0,DEBTCONSOLIDATION,B,6500,11.11,0,0.11,N,13
90373,36,52660,MORTGAGE,2,HOMEIMPROVEMENT,C,15000,13.16,0,0.28,Y,13
90374,40,75000,RENT,3,EDUCATION,A,6500,7.9,0,0.09,N,15
90375,36,46800,MORTGAGE,20,MEDICAL,A,2800,7.51,1,0.06,N,12
90376,46,52800,MORTGAGE,1,MEDICAL,A,2800,6.76,0,0.05,N,14
90377,37,26240,RENT,0,VENTURE,B,6600,11.49,0,0.25,N,15
90378,41,53000,MORTGAGE,20,VENTURE,C,11000,,0,0.21,Y,14
90379,40,52479,RENT,17,PERSONAL,D,6600,14.54,1,0.13,N,13
90380,37,89532,RENT,9,MEDICAL,B,6600,12.53,0,0.07,N,12
90381,45,19368,RENT,0,HOMEIMPROVEMENT,D,6700,12.92,1,0.35,Y,15
90382,36,53000,MORTGAGE,0,DEBTCONSOLIDATION,C,2200,14.35,0,0.04,Y,17
90383,37,29000,RENT,,PERSONAL,B,6725,8.88,0,0.23,N,16
90384,39,50760,RENT,4,EDUCATION,E,6725,16.45,0,0.13,N,11
90385,37,37500,RENT,0,PERSONAL,A,6750,6.91,0,0.18,N,16
90386,40,53000,MORTGAGE,2,MEDICAL,B,3000,10.62,0,0.06,N,17
90387,36,47000,MORTGAGE,4,MEDICAL,D,4900,14.11,1,0.1,N,11
90388,42,21120,RENT,12,VENTURE,B,6400,11.14,0,0.3,N,14
90389,37,53532,MORTGAGE,12,DEBTCONSOLIDATION,A,4000,5.42,0,0.07,N,11
90390,38,53712,MORTGAGE,7,VENTURE,C,4000,13.43,0,0.07,Y,12
90391,39,31200,RENT,2,PERSONAL,B,6400,11.49,0,0.21,N,15
90392,47,53808,MORTGAGE,4,VENTURE,B,15000,11.71,0,0.28,N,17
90393,43,32000,RENT,0,VENTURE,A,6400,7.49,0,0.2,N,16
90394,43,35000,RENT,,PERSONAL,A,6400,8.9,0,0.18,N,14
90395,39,54000,MORTGAGE,23,HOMEIMPROVEMENT,B,9000,11.71,0,0.17,N,12
90396,40,54000,MORTGAGE,3,HOMEIMPROVEMENT,C,6000,13.49,0,0.11,N,11
90397,37,51000,RENT,11,VENTURE,D,6400,16.89,0,0.13,Y,13
90398,48,54000,MORTGAGE,1,HOMEIMPROVEMENT,A,2000,5.99,0,0.04,N,16
90399,37,60000,RENT,1,PERSONAL,B,6400,9.64,0,0.11,N,12
90400,39,76644,RENT,2,VENTURE,A,6400,,0,0.08,N,15
90401,43,80000,RENT,5,HOMEIMPROVEMENT,B,6400,11.71,0,0.08,N,11
90402,44,80000,RENT,6,PERSONAL,C,6400,13.16,0,0.08,N,11
90403,40,54000,MORTGAGE,19,PERSONAL,A,5000,5.42,0,0.09,N,13
90404,41,54000,MORTGAGE,2,DEBTCONSOLIDATION,A,6000,6.17,0,0.11,N,14
90405,36,112455,RENT,3,DEBTCONSOLIDATION,B,6400,9.99,0,0.06,N,16
90406,38,48000,MORTGAGE,23,MEDICAL,D,9000,15.21,1,0.19,Y,15
90407,39,54000,MORTGAGE,17,PERSONAL,B,25000,11.49,0,0.46,N,16
90408,37,54000,MORTGAGE,10,HOMEIMPROVEMENT,D,8000,,0,0.15,Y,15
90409,40,25000,RENT,0,VENTURE,C,7000,,0,0.28,N,15
90410,36,54000,MORTGAGE,5,MEDICAL,A,5000,,0,0.09,N,16
90411,36,48000,MORTGAGE,3,EDUCATION,C,1500,13.92,1,0.03,Y,13
90412,47,54000,MORTGAGE,1,DEBTCONSOLIDATION,B,4000,11.58,0,0.07,N,11
90413,46,54196,MORTGAGE,17,VENTURE,B,4500,11.49,0,0.08,N,14
90414,37,48257,MORTGAGE,21,MEDICAL,D,7000,15.21,1,0.15,Y,17
90415,41,54500,MORTGAGE,0,EDUCATION,A,7700,6.91,0,0.14,N,17
90416,36,54500,MORTGAGE,6,VENTURE,A,20500,6.91,0,0.38,N,17
90417,39,32400,RENT,3,MEDICAL,B,7000,,0,0.22,N,16
90418,37,54538,MORTGAGE,21,VENTURE,B,20000,,0,0.37,N,15
90419,37,54996,MORTGAGE,5,HOMEIMPROVEMENT,A,7000,6.92,0,0.13,N,13
90420,39,54996,OWN,6,VENTURE,A,5500,7.51,0,0.1,N,11
90421,47,54996,MORTGAGE,7,MEDICAL,B,9000,10.38,0,0.16,N,16
90422,41,37200,RENT,4,PERSONAL,A,7000,9.32,0,0.19,N,16
90423,39,37800,RENT,5,DEBTCONSOLIDATION,B,7000,11.49,0,0.19,N,11
90424,42,55000,MORTGAGE,1,VENTURE,B,16500,12.69,0,0.3,N,11
90425,46,55000,MORTGAGE,3,MEDICAL,B,5000,9.91,0,0.09,N,14
90426,37,35000,RENT,0,DEBTCONSOLIDATION,D,7000,16.77,1,0.2,N,17
90427,43,55000,MORTGAGE,14,VENTURE,A,10000,6.03,0,0.18,N,17
90428,45,49000,OWN,5,MEDICAL,E,24250,19.03,1,0.49,Y,11
90429,36,41000,RENT,1,PERSONAL,A,7000,9.63,0,0.17,N,14
90430,38,55000,OWN,5,HOMEIMPROVEMENT,A,15600,7.9,0,0.28,N,15
90431,36,55000,MORTGAGE,13,EDUCATION,A,3000,,0,0.05,N,14
90432,36,42000,RENT,2,VENTURE,A,7000,6.62,0,0.17,N,16
90433,43,42000,RENT,4,EDUCATION,D,7000,14.96,0,0.17,Y,16
90434,40,55000,MORTGAGE,6,EDUCATION,A,12000,6.62,0,0.22,N,15
90435,39,55000,MORTGAGE,8,PERSONAL,A,10000,5.42,0,0.18,N,16
90436,41,43000,RENT,0,VENTURE,A,7000,7.43,0,0.16,N,13
